wins,wins_by_sub,losses,losses_by_sub,opponent_wins,opponent_wins_by_sub,opponent_losses,opponent_losses_by_sub,wins_vs_opponent,wins_vs_opponent_by_sub,losses_vs_opponent,losses_vs_opponent_by_sub,result
86,32,21,4,110,76,34,17,1,0,0,0,1
86,32,21,4,72,41,46,19,2,1,0,0,0
86,32,21,4,112,55,50,8,2,1,1,1,0
86,32,21,4,56,7,40,6,1,0,0,0,1
86,32,21,4,112,37,16,7,3,0,0,0,1
86,32,21,4,51,28,23,4,1,0,0,0,1
86,32,21,4,74,25,33,8,1,1,0,0,0
86,32,21,4,135,52,61,16,2,0,0,0,1
86,32,21,4,160,71,46,7,2,0,0,0,1
86,32,21,4,77,22,31,10,4,2,1,0,0
86,32,21,4,28,5,15,5,1,0,0,0,1
86,32,21,4,135,52,61,16,2,0,0,0,1
86,32,21,4,77,22,31,10,4,2,1,0,1
86,32,21,4,76,48,31,7,3,0,0,0,1
86,32,21,4,77,14,57,15,1,0,0,0,1
86,32,21,4,45,12,34,10,1,1,0,0,0
86,32,21,4,18,7,11,4,1,0,0,0,1
86,32,21,4,26,19,10,2,1,1,0,0,0
86,32,21,4,23,10,14,5,1,0,0,0,1
86,32,21,4,62,37,21,3,1,0,1,0,1
86,32,21,4,101,23,43,11,2,0,2,0,1
86,32,21,4,112,37,16,7,3,0,0,0,1
86,32,21,4,75,33,26,4,1,0,1,0,1
86,32,21,4,76,48,31,7,3,0,0,0,1
86,32,21,4,128,41,47,11,2,1,0,0,1
86,32,21,4,77,22,31,10,4,2,1,0,1
86,32,21,4,112,37,16,7,3,0,0,0,1
86,32,21,4,76,48,31,7,3,0,0,0,1
86,32,21,4,42,18,23,2,1,0,0,0,1
14,2,12,0,50,18,31,6,0,0,1,0,3
14,2,12,0,45,15,36,12,1,0,1,0,3
14,2,12,0,40,5,29,4,1,0,1,0,3
14,2,12,0,42,10,19,7,0,0,1,0,3
14,2,12,0,50,22,19,4,0,0,2,0,3
14,2,12,0,50,22,19,4,0,0,2,0,3
14,2,12,0,31,9,13,4,0,0,1,0,3
14,2,12,0,146,49,47,18,0,0,1,0,3
14,2,12,0,36,10,10,2,0,0,1,0,3
14,2,12,0,45,15,36,12,1,0,1,0,1
14,2,12,0,36,23,17,6,1,0,0,0,1
14,2,12,0,40,5,29,4,1,0,1,0,1
14,2,12,0,15,7,8,1,1,0,0,0,1
34,19,10,1,25,9,21,6,1,0,1,0,3
34,19,10,1,21,8,8,1,0,0,1,0,3
34,19,10,1,19,12,7,2,1,0,1,0,3
34,19,10,1,47,27,6,1,0,0,2,0,3
34,19,10,1,9,2,1,0,0,0,1,0,3
34,19,10,1,47,27,6,1,0,0,2,0,3
34,19,10,1,160,78,42,6,1,0,1,0,3
34,19,10,1,76,62,7,0,0,0,2,1,2
34,19,10,1,76,62,7,0,0,0,2,1,3
34,19,10,1,32,7,5,1,1,1,0,0,0
34,19,10,1,20,4,13,6,1,0,0,0,1
34,19,10,1,19,12,7,2,1,0,1,0,1
34,19,10,1,25,9,21,6,1,0,1,0,1
34,19,10,1,70,10,21,5,3,1,0,0,1
34,19,10,1,70,10,21,5,3,1,0,0,0
34,19,10,1,160,78,42,6,1,0,1,0,1
34,19,10,1,70,10,21,5,3,1,0,0,1
34,19,10,1,40,16,41,10,2,1,0,0,0
34,19,10,1,40,16,41,10,2,1,0,0,1
34,19,10,1,48,24,18,6,1,1,0,0,0
17,9,6,1,199,71,22,1,0,0,2,0,3
17,9,6,1,90,12,56,7,0,0,0,0,4
17,9,6,1,43,11,18,5,0,0,1,0,3
17,9,6,1,199,71,22,1,0,0,2,0,3
17,9,6,1,128,67,47,3,2,0,1,0,3
17,9,6,1,54,13,30,4,0,0,1,0,3
17,9,6,1,18,10,2,0,1,0,0,0,1
17,9,6,1,75,41,24,3,1,0,0,0,1
17,9,6,1,166,47,52,4,0,0,0,0,4
17,9,6,1,128,67,47,3,2,0,1,0,1
17,9,6,1,128,67,47,3,2,0,1,0,1
37,12,12,2,20,7,9,4,1,0,1,0,3
37,12,12,2,48,24,18,6,1,0,1,0,3
37,12,12,2,80,14,22,2,0,0,1,0,3
37,12,12,2,47,27,6,1,0,0,1,0,3
37,12,12,2,32,12,13,3,0,0,1,0,3
37,12,12,2,76,62,7,0,0,0,1,1,2
37,12,12,2,32,7,5,1,0,0,1,0,3
37,12,12,2,128,41,47,11,0,0,1,0,3
37,12,12,2,19,12,7,2,1,0,0,0,1
37,12,12,2,18,9,9,3,1,0,0,0,1
37,12,12,2,4,3,3,0,1,0,0,0,1
37,12,12,2,48,24,18,6,1,0,1,0,1
37,12,12,2,11,8,4,0,1,0,0,0,1
37,12,12,2,86,56,17,6,2,1,0,0,0
37,12,12,2,86,56,17,6,2,1,0,0,1
37,12,12,2,88,38,31,3,1,0,0,0,1
37,12,12,2,20,7,9,4,1,0,1,0,1
14,7,5,1,199,71,22,1,0,0,1,0,3
14,7,5,1,68,17,30,4,0,0,1,0,3
14,7,5,1,27,23,22,8,0,0,1,0,3
14,7,5,1,216,112,24,0,0,0,1,1,2
14,7,5,1,32,23,14,3,1,0,0,0,1
52,28,26,6,66,9,40,17,1,1,1,0,3
52,28,26,6,146,44,62,22,1,1,1,0,3
52,28,26,6,77,14,57,15,0,0,2,0,3
52,28,26,6,71,19,10,2,0,0,3,0,3
52,28,26,6,71,19,10,2,0,0,3,0,3
52,28,26,6,66,51,30,10,0,0,1,1,2
52,28,26,6,87,28,12,4,0,0,2,2,2
52,28,26,6,87,28,12,4,0,0,2,2,2
52,28,26,6,67,19,46,15,0,0,1,0,3
52,28,26,6,71,19,10,2,0,0,3,0,3
52,28,26,6,179,85,39,11,0,0,2,1,2
52,28,26,6,72,31,25,7,1,0,2,0,3
52,28,26,6,77,14,57,15,0,0,2,0,3
52,28,26,6,19,8,6,0,0,0,1,0,3
52,28,26,6,41,15,19,4,0,0,1,0,3
52,28,26,6,10,6,4,4,0,0,1,0,3
52,28,26,6,72,31,25,7,1,0,2,0,3
52,28,26,6,10,1,1,0,0,0,1,0,3
52,28,26,6,33,7,17,2,0,0,1,0,3
52,28,26,6,179,85,39,11,0,0,2,1,3
52,28,26,6,90,63,14,11,0,0,1,1,2
52,28,26,6,83,18,39,15,0,0,1,0,3
52,28,26,6,63,21,34,9,1,1,0,0,0
52,28,26,6,65,43,53,21,1,0,0,0,1
52,28,26,6,156,83,61,6,1,0,0,0,1
52,28,26,6,61,29,37,5,1,0,0,0,1
52,28,26,6,23,14,20,9,1,1,0,0,0
52,28,26,6,72,31,25,7,1,0,2,0,1
52,28,26,6,10,7,4,1,1,0,0,0,1
52,28,26,6,14,5,7,3,1,1,0,0,0
52,28,26,6,107,55,60,2,1,0,0,0,1
52,28,26,6,146,44,62,22,1,1,1,0,0
52,28,26,6,101,23,43,11,1,0,0,0,1
52,28,26,6,66,9,40,17,1,1,1,0,0
90,63,14,11,24,13,11,3,1,0,1,1,2
90,63,14,11,253,52,35,9,0,0,1,0,3
90,63,14,11,43,34,11,0,0,0,2,2,2
90,63,14,11,130,63,19,5,0,0,1,0,3
90,63,14,11,138,72,14,4,0,0,1,1,2
90,63,14,11,87,28,12,4,3,1,3,2,3
90,63,14,11,87,28,12,4,3,1,3,2,2
90,63,14,11,149,60,33,4,1,0,1,1,2
90,63,14,11,43,34,11,0,0,0,2,2,2
90,63,14,11,87,28,12,4,3,1,3,2,2
90,63,14,11,72,31,25,7,5,1,1,1,2
90,63,14,11,63,16,29,7,0,0,1,1,2
90,63,14,11,83,18,39,15,2,1,1,1,2
90,63,14,11,9,7,2,1,0,0,1,1,2
90,63,14,11,115,32,33,10,3,1,0,0,1
90,63,14,11,57,20,21,6,3,2,0,0,1
90,63,14,11,18,5,21,6,1,1,0,0,0
90,63,14,11,149,60,33,4,1,0,1,1,1
90,63,14,11,72,31,25,7,5,1,1,1,1
90,63,14,11,57,20,21,6,3,2,0,0,0
90,63,14,11,115,32,33,10,3,1,0,0,0
90,63,14,11,115,32,33,10,3,1,0,0,1
90,63,14,11,37,15,15,5,2,2,0,0,0
90,63,14,11,89,37,41,10,2,0,0,0,1
90,63,14,11,10,3,10,2,1,1,0,0,0
90,63,14,11,156,83,61,6,1,0,0,0,1
90,63,14,11,87,28,12,4,3,1,3,2,1
90,63,14,11,87,28,12,4,3,1,3,2,0
90,63,14,11,58,29,31,14,1,1,0,0,0
90,63,14,11,81,13,42,6,2,2,0,0,0
90,63,14,11,87,28,12,4,3,1,3,2,1
90,63,14,11,88,38,31,3,1,0,0,0,1
90,63,14,11,71,19,10,2,1,1,0,0,0
90,63,14,11,33,16,18,6,1,1,0,0,0
90,63,14,11,37,15,15,5,2,2,0,0,0
90,63,14,11,135,52,61,16,1,1,0,0,0
90,63,14,11,31,11,15,1,2,1,0,0,0
90,63,14,11,81,13,42,6,2,2,0,0,0
90,63,14,11,72,31,25,7,5,1,1,1,1
90,63,14,11,72,31,25,7,5,1,1,1,0
90,63,14,11,24,13,11,3,1,0,1,1,1
90,63,14,11,89,37,41,10,2,0,0,0,1
90,63,14,11,41,27,21,9,1,1,0,0,0
90,63,14,11,72,31,25,7,5,1,1,1,1
90,63,14,11,57,20,21,6,3,2,0,0,0
90,63,14,11,60,40,58,26,1,1,0,0,0
90,63,14,11,43,14,17,1,1,0,0,0,1
90,63,14,11,27,10,6,2,1,1,0,0,0
90,63,14,11,72,31,25,7,5,1,1,1,1
90,63,14,11,16,9,11,4,1,1,0,0,0
90,63,14,11,26,17,8,1,1,0,0,0,1
90,63,14,11,4,1,3,2,1,1,0,0,0
90,63,14,11,45,24,27,15,1,1,0,0,0
90,63,14,11,83,18,39,15,2,1,1,1,1
90,63,14,11,52,28,26,6,1,1,0,0,0
90,63,14,11,182,113,34,3,1,1,0,0,0
90,63,14,11,31,11,15,1,2,1,0,0,1
90,63,14,11,83,18,39,15,2,1,1,1,0
15,3,14,3,46,23,11,1,0,0,3,2,2
15,3,14,3,49,38,41,17,0,0,1,0,3
15,3,14,3,46,23,11,1,0,0,3,2,2
15,3,14,3,48,10,33,4,0,0,1,0,3
15,3,14,3,46,23,11,1,0,0,3,2,3
15,3,14,3,135,52,61,16,0,0,1,0,3
15,3,14,3,60,26,49,17,0,0,1,1,2
15,3,14,3,166,47,52,4,0,0,1,0,3
15,3,14,3,16,5,7,1,0,0,1,0,3
15,3,14,3,15,7,8,1,0,0,1,0,3
15,3,14,3,111,29,55,9,1,0,0,0,1
15,3,14,3,21,8,11,2,2,0,0,0,1
15,3,14,3,21,8,11,2,2,0,0,0,1
15,3,14,3,25,9,16,3,1,1,0,0,0
15,3,14,3,63,21,34,9,1,0,0,0,1
18,2,15,5,89,37,41,10,0,0,1,1,2
18,2,15,5,41,15,19,4,0,0,1,0,3
18,2,15,5,77,14,57,15,0,0,1,0,3
18,2,15,5,60,40,58,26,0,0,1,1,2
18,2,15,5,21,10,5,3,0,0,2,1,2
18,2,15,5,21,10,5,3,0,0,2,1,3
18,2,15,5,101,31,52,20,0,0,1,1,2
18,2,15,5,43,14,17,1,0,0,1,0,3
18,2,15,5,63,20,31,19,0,0,1,0,3
18,2,15,5,22,9,8,0,0,0,1,0,3
18,2,15,5,71,19,10,2,0,0,1,0,3
18,2,15,5,16,7,11,5,0,0,1,0,3
18,2,15,5,57,20,21,6,1,0,0,0,1
18,2,15,5,12,1,7,2,1,0,0,0,1
18,2,15,5,65,14,12,2,1,0,0,0,1
18,2,15,5,16,9,11,4,1,0,0,0,1
135,52,61,16,90,12,56,7,2,0,1,0,3
135,52,61,16,253,52,35,9,0,0,2,1,2
135,52,61,16,128,41,47,11,0,0,1,0,3
135,52,61,16,156,83,61,6,0,0,1,1,2
135,52,61,16,27,8,17,2,0,0,1,0,3
135,52,61,16,199,71,22,1,0,0,1,0,3
135,52,61,16,79,27,36,7,3,0,2,0,3
135,52,61,16,63,20,22,5,1,0,0,0,4
135,52,61,16,51,17,19,6,0,0,1,0,3
135,52,61,16,79,27,36,7,3,0,2,0,3
135,52,61,16,74,25,33,8,2,0,4,0,3
135,52,61,16,29,15,14,2,0,0,2,0,3
135,52,61,16,111,55,29,2,0,0,1,1,2
135,52,61,16,47,26,25,6,0,0,1,0,3
135,52,61,16,253,52,35,9,0,0,2,1,3
135,52,61,16,84,25,34,13,0,0,1,0,3
135,52,61,16,243,135,49,22,0,0,1,1,2
135,52,61,16,115,39,71,10,0,0,1,0,3
135,52,61,16,29,15,14,2,0,0,2,0,3
135,52,61,16,58,29,31,14,0,0,1,0,3
135,52,61,16,75,33,26,4,0,0,2,1,2
135,52,61,16,75,33,26,4,0,0,2,1,3
135,52,61,16,74,25,33,8,2,0,4,0,3
135,52,61,16,74,25,33,8,2,0,4,0,3
135,52,61,16,67,19,46,15,1,0,1,0,3
135,52,61,16,77,22,31,10,3,1,3,0,3
135,52,61,16,112,55,50,8,0,0,1,1,2
135,52,61,16,86,32,21,4,0,0,2,0,3
135,52,61,16,86,41,28,3,0,0,1,1,2
135,52,61,16,89,37,41,10,0,0,1,1,2
135,52,61,16,69,48,25,4,0,0,1,0,3
135,52,61,16,149,60,33,4,0,0,1,1,2
135,52,61,16,110,76,34,17,1,0,1,0,3
135,52,61,16,112,37,16,7,0,0,3,0,3
135,52,61,16,112,37,16,7,0,0,3,0,3
135,52,61,16,86,32,21,4,0,0,2,0,3
135,52,61,16,74,25,33,8,2,0,4,0,3
135,52,61,16,77,22,31,10,3,1,3,0,3
135,52,61,16,38,13,9,2,0,0,1,0,3
135,52,61,16,56,16,13,5,0,0,2,0,3
135,52,61,16,56,16,13,5,0,0,2,0,3
135,52,61,16,90,63,14,11,0,0,1,1,2
135,52,61,16,76,35,26,3,1,0,2,1,2
135,52,61,16,76,35,26,3,1,0,2,1,3
135,52,61,16,76,48,31,7,0,0,2,1,2
135,52,61,16,27,14,16,5,0,0,1,0,3
135,52,61,16,77,22,31,10,3,1,3,0,3
135,52,61,16,63,20,31,19,0,0,1,0,3
135,52,61,16,182,113,34,3,0,0,1,0,3
135,52,61,16,112,37,16,7,0,0,3,0,3
135,52,61,16,76,48,31,7,0,0,2,1,3
135,52,61,16,67,19,46,15,1,0,1,0,1
135,52,61,16,90,12,56,7,2,0,1,0,1
135,52,61,16,66,31,43,12,4,0,0,0,1
135,52,61,16,110,76,34,17,1,0,1,0,1
135,52,61,16,48,10,33,4,1,0,0,0,1
135,52,61,16,160,71,46,7,1,1,0,0,0
135,52,61,16,79,27,36,7,3,0,2,0,1
135,52,61,16,23,7,18,5,1,0,0,0,1
135,52,61,16,128,67,47,3,1,0,0,0,1
135,52,61,16,46,18,27,7,1,1,0,0,0
135,52,61,16,77,22,31,10,3,1,3,0,1
135,52,61,16,66,31,43,12,4,0,0,0,1
135,52,61,16,77,22,31,10,3,1,3,0,1
135,52,61,16,66,31,43,12,4,0,0,0,1
135,52,61,16,74,25,33,8,2,0,4,0,1
135,52,61,16,79,27,36,7,3,0,2,0,1
135,52,61,16,74,25,33,8,2,0,4,0,1
135,52,61,16,77,22,31,10,3,1,3,0,0
135,52,61,16,43,29,27,6,2,0,0,0,1
135,52,61,16,79,27,36,7,3,0,2,0,1
135,52,61,16,63,20,22,5,1,0,0,0,1
135,52,61,16,67,10,27,10,1,1,0,0,0
135,52,61,16,90,12,56,7,2,0,1,0,1
135,52,61,16,66,31,43,12,4,0,0,0,1
135,52,61,16,76,35,26,3,1,0,2,1,1
135,52,61,16,45,15,36,12,1,0,0,0,1
135,52,61,16,29,15,12,3,1,0,0,0,1
135,52,61,16,32,20,23,9,1,0,0,0,1
135,52,61,16,9,5,3,0,1,0,0,0,1
135,52,61,16,34,17,17,6,1,0,0,0,1
135,52,61,16,43,29,27,6,2,0,0,0,1
135,52,61,16,92,24,40,2,1,0,0,0,1
135,52,61,16,15,3,14,3,1,0,0,0,1
135,52,61,16,32,20,6,0,1,0,0,0,1
34,24,5,4,57,35,26,7,1,0,2,2,2
34,24,5,4,57,35,26,7,1,0,2,2,2
34,24,5,4,57,35,26,7,1,0,2,2,1
130,63,19,5,156,83,61,6,2,0,1,0,3
130,63,19,5,107,55,60,2,0,0,1,1,2
130,63,19,5,253,52,35,9,0,0,1,0,3
130,63,19,5,40,16,41,10,0,0,1,0,3
130,63,19,5,157,73,27,4,1,0,3,0,3
130,63,19,5,138,72,14,4,1,1,3,2,2
130,63,19,5,182,113,34,3,1,0,1,0,3
130,63,19,5,97,63,11,1,0,0,1,0,3
130,63,19,5,243,135,49,22,4,2,1,0,3
130,63,19,5,146,44,62,22,6,2,1,0,3
130,63,19,5,138,72,14,4,1,1,3,2,2
130,63,19,5,89,37,35,10,0,0,1,0,3
130,63,19,5,157,73,27,4,1,0,3,0,3
130,63,19,5,77,21,21,4,1,0,1,0,3
130,63,19,5,43,34,11,0,0,0,1,1,2
130,63,19,5,65,43,53,21,0,0,1,1,2
130,63,19,5,138,72,14,4,1,1,3,2,3
130,63,19,5,157,73,27,4,1,0,3,0,3
130,63,19,5,47,26,25,6,1,1,0,0,0
130,63,19,5,48,10,33,4,2,1,0,0,0
130,63,19,5,48,10,33,4,2,1,0,0,1
130,63,19,5,146,44,62,22,6,2,1,0,0
130,63,19,5,111,55,29,2,1,0,0,0,1
130,63,19,5,156,83,61,6,2,0,1,0,1
130,63,19,5,31,9,20,8,1,0,0,0,1
130,63,19,5,67,19,46,15,1,1,0,0,0
130,63,19,5,128,41,47,11,2,0,0,0,1
130,63,19,5,66,51,30,10,3,1,0,0,1
130,63,19,5,50,33,29,7,1,0,0,0,1
130,63,19,5,243,135,49,22,4,2,1,0,1
130,63,19,5,66,51,30,10,3,1,0,0,1
130,63,19,5,146,44,62,22,6,2,1,0,1
130,63,19,5,66,51,30,10,3,1,0,0,0
130,63,19,5,63,16,29,7,1,0,0,0,1
130,63,19,5,51,17,35,15,1,0,0,0,1
130,63,19,5,51,20,20,8,1,0,0,0,1
130,63,19,5,72,41,46,19,2,2,0,0,0
130,63,19,5,146,44,62,22,6,2,1,0,1
130,63,19,5,83,18,39,15,2,1,0,0,0
130,63,19,5,72,41,46,19,2,2,0,0,0
130,63,19,5,92,24,40,2,1,1,0,0,0
130,63,19,5,75,33,26,4,2,0,0,0,1
130,63,19,5,77,21,21,4,1,0,1,0,1
130,63,19,5,110,76,34,17,1,1,0,0,0
130,63,19,5,50,9,17,7,1,1,0,0,0
130,63,19,5,243,135,49,22,4,2,1,0,0
130,63,19,5,57,20,21,6,1,0,0,0,1
130,63,19,5,182,113,34,3,1,0,1,0,1
130,63,19,5,75,15,24,8,1,0,0,0,1
130,63,19,5,128,41,47,11,2,0,0,0,1
130,63,19,5,41,15,19,4,1,0,0,0,1
130,63,19,5,67,23,21,2,2,0,0,0,1
130,63,19,5,157,73,27,4,1,0,3,0,1
130,63,19,5,67,23,21,2,2,0,0,0,1
130,63,19,5,146,44,62,22,6,2,1,0,0
130,63,19,5,160,78,42,6,4,0,0,0,1
130,63,19,5,160,78,42,6,4,0,0,0,1
130,63,19,5,80,64,5,1,2,1,0,0,0
130,63,19,5,81,13,42,6,2,0,0,0,1
130,63,19,5,22,14,10,2,3,1,0,0,1
130,63,19,5,160,78,42,6,4,0,0,0,1
130,63,19,5,179,85,39,11,5,2,0,0,0
130,63,19,5,77,14,57,15,2,0,0,0,1
130,63,19,5,18,7,11,4,1,1,0,0,0
130,63,19,5,112,37,16,7,1,1,0,0,0
130,63,19,5,74,39,41,20,1,1,0,0,0
130,63,19,5,179,85,39,11,5,2,0,0,1
130,63,19,5,243,135,49,22,4,2,1,0,0
130,63,19,5,94,60,25,10,1,1,0,0,0
130,63,19,5,156,83,61,6,2,0,1,0,1
130,63,19,5,22,14,10,2,3,1,0,0,1
130,63,19,5,95,45,45,7,1,0,0,0,1
130,63,19,5,56,10,26,2,1,0,0,0,1
130,63,19,5,65,14,12,2,1,0,0,0,1
130,63,19,5,138,72,14,4,1,1,3,2,0
130,63,19,5,80,64,5,1,2,1,0,0,1
130,63,19,5,24,13,11,3,1,1,0,0,0
130,63,19,5,149,60,33,4,1,1,0,0,0
130,63,19,5,22,14,10,2,3,1,0,0,0
130,63,19,5,179,85,39,11,5,2,0,0,0
130,63,19,5,77,14,57,15,2,0,0,0,1
130,63,19,5,146,44,62,22,6,2,1,0,1
130,63,19,5,42,10,19,7,1,1,0,0,0
130,63,19,5,81,13,42,6,2,0,0,0,1
130,63,19,5,179,85,39,11,5,2,0,0,1
130,63,19,5,179,85,39,11,5,2,0,0,1
130,63,19,5,160,78,42,6,4,0,0,0,1
130,63,19,5,90,63,14,11,1,0,0,0,1
130,63,19,5,83,18,39,15,2,1,0,0,1
130,63,19,5,66,9,40,17,2,2,0,0,0
130,63,19,5,243,135,49,22,4,2,1,0,1
130,63,19,5,26,4,26,2,1,0,0,0,1
130,63,19,5,146,44,62,22,6,2,1,0,1
130,63,19,5,17,8,16,4,1,0,0,0,1
130,63,19,5,75,33,26,4,2,0,0,0,1
130,63,19,5,71,19,10,2,1,0,0,0,1
130,63,19,5,33,16,18,6,1,1,0,0,0
130,63,19,5,66,9,40,17,2,2,0,0,0
32,12,13,3,48,24,18,6,1,0,3,1,3
32,12,13,3,48,24,18,6,1,0,3,1,3
32,12,13,3,32,7,5,1,0,0,1,1,2
32,12,13,3,48,24,18,6,1,0,3,1,2
32,12,13,3,20,4,13,6,1,0,2,0,3
32,12,13,3,47,27,6,1,0,0,1,0,3
32,12,13,3,76,62,7,0,0,0,1,1,2
32,12,13,3,157,73,27,4,0,0,1,0,3
32,12,13,3,19,4,7,0,0,0,1,0,3
32,12,13,3,20,4,13,6,1,0,2,0,3
32,12,13,3,36,21,22,2,0,0,1,0,3
32,12,13,3,149,60,33,4,0,0,0,0,4
32,12,13,3,48,24,18,6,1,0,3,1,1
32,12,13,3,20,4,13,6,1,0,2,0,1
32,12,13,3,37,12,12,2,1,0,0,0,1
32,12,13,3,13,10,11,2,1,0,0,0,1
32,12,13,3,70,10,21,5,1,0,0,0,1
32,12,13,3,120,47,39,13,2,0,0,0,1
32,12,13,3,67,23,21,2,1,0,0,0,1
32,12,13,3,120,47,39,13,2,0,0,0,1
63,31,33,8,79,27,36,7,0,0,1,1,2
63,31,33,8,136,37,42,10,0,0,2,1,3
63,31,33,8,87,27,25,5,0,0,1,0,3
63,31,33,8,128,67,47,3,3,0,1,1,2
63,31,33,8,39,23,21,7,0,0,3,1,3
63,31,33,8,199,71,22,1,0,0,2,0,3
63,31,33,8,16,6,6,3,0,0,1,0,3
63,31,33,8,39,23,21,7,0,0,3,1,2
63,31,33,8,75,15,24,8,0,0,1,0,3
63,31,33,8,199,71,22,1,0,0,2,0,3
63,31,33,8,136,37,42,10,0,0,2,1,2
63,31,33,8,39,23,21,7,0,0,3,1,3
63,31,33,8,63,20,31,19,0,0,1,0,3
63,31,33,8,43,29,27,6,0,0,1,0,3
63,31,33,8,16,9,15,5,0,0,1,1,2
63,31,33,8,36,22,24,11,0,0,1,1,2
63,31,33,8,46,23,11,1,0,0,1,1,2
63,31,33,8,67,10,27,10,0,0,1,0,3
63,31,33,8,56,16,13,5,0,0,1,0,3
63,31,33,8,52,22,20,8,1,0,1,0,3
63,31,33,8,20,4,7,2,0,0,1,1,2
63,31,33,8,61,29,37,5,0,0,1,0,3
63,31,33,8,128,67,47,3,3,0,1,1,1
63,31,33,8,128,67,47,3,3,0,1,1,1
63,31,33,8,128,67,47,3,3,0,1,1,1
63,31,33,8,34,8,22,7,1,1,0,0,0
63,31,33,8,58,29,31,14,1,0,0,0,1
63,31,33,8,22,8,23,7,2,2,0,0,0
63,31,33,8,22,8,23,7,2,2,0,0,0
63,31,33,8,52,22,20,8,1,0,1,0,1
63,31,33,8,36,10,10,2,1,0,0,0,1
63,31,33,8,16,5,7,1,1,0,0,0,1
63,31,33,8,16,7,11,5,1,1,0,0,0
8,5,1,1,146,44,62,22,0,0,1,1,2
8,5,1,1,51,31,12,1,1,0,0,0,1
8,5,1,1,13,7,11,3,1,0,0,0,1
26,17,9,1,115,39,71,10,0,0,1,0,3
26,17,9,1,166,47,52,4,0,0,1,0,3
26,17,9,1,68,17,30,4,0,0,1,0,3
26,17,9,1,29,12,12,1,0,0,1,0,3
26,17,9,1,59,26,21,3,0,0,1,0,3
26,17,9,1,61,29,37,5,0,0,1,0,3
26,17,9,1,16,14,8,1,1,1,0,0,0
26,17,9,1,43,29,27,6,1,0,0,0,1
26,17,9,1,14,5,7,3,1,0,0,0,1
26,19,10,2,112,37,16,7,0,0,1,0,3
26,19,10,2,50,22,19,4,0,0,1,0,3
26,19,10,2,179,85,39,11,0,0,1,1,2
26,19,10,2,51,28,23,4,2,1,1,0,3
26,19,10,2,86,41,28,3,0,0,1,0,3
26,19,10,2,111,55,29,2,0,0,1,0,3
26,19,10,2,85,54,31,9,0,0,1,0,3
26,19,10,2,86,32,21,4,0,0,1,1,2
26,19,10,2,62,37,21,3,0,0,1,0,3
26,19,10,2,101,23,43,11,0,0,1,0,3
26,19,10,2,67,10,27,10,1,0,0,0,1
26,19,10,2,51,28,23,4,2,1,1,0,1
26,19,10,2,74,25,33,8,1,1,0,0,0
26,19,10,2,76,35,26,3,1,0,0,0,1
26,19,10,2,56,10,26,2,1,0,0,0,1
26,19,10,2,51,28,23,4,2,1,1,0,0
26,19,10,2,23,10,14,5,1,1,0,0,0
26,19,10,2,149,60,33,4,1,0,0,0,1
20,13,5,2,77,44,25,0,0,0,1,1,2
20,13,5,2,79,27,36,7,0,0,1,0,3
20,13,5,2,32,20,6,0,0,0,1,1,2
20,13,5,2,29,15,20,2,0,0,1,0,3
20,13,5,2,47,46,29,9,1,0,0,0,1
20,13,5,2,31,8,11,0,1,0,0,0,1
20,13,5,2,21,7,12,5,1,1,0,0,0
20,13,5,2,52,22,20,8,1,0,0,0,1
20,13,5,2,36,10,10,2,1,1,0,0,0
20,13,5,2,34,12,9,3,1,1,0,0,0
11,3,6,0,21,8,11,2,0,0,1,0,3
11,3,6,0,26,6,11,5,1,1,1,0,3
11,3,6,0,111,29,55,9,0,0,1,0,3
11,3,6,0,26,6,11,5,1,1,1,0,0
23,14,20,9,31,1,19,5,0,0,2,0,3
23,14,20,9,31,1,19,5,0,0,2,0,3
23,14,20,9,27,10,6,2,0,0,1,1,2
23,14,20,9,166,47,52,4,1,0,2,1,3
23,14,20,9,166,47,52,4,1,0,2,1,2
23,14,20,9,52,28,26,6,0,0,1,1,2
23,14,20,9,199,71,22,1,0,0,1,0,3
23,14,20,9,57,20,21,6,0,0,1,1,2
23,14,20,9,45,12,34,10,0,0,1,0,3
23,14,20,9,11,6,2,0,0,0,1,1,2
23,14,20,9,75,41,24,3,0,0,1,1,2
23,14,20,9,16,14,8,1,0,0,1,1,2
23,14,20,9,25,9,16,3,0,0,1,1,2
23,14,20,9,166,47,52,4,1,0,2,1,1
23,14,20,9,63,21,34,9,2,1,0,0,0
23,14,20,9,12,10,10,3,1,1,0,0,0
23,14,20,9,63,21,34,9,2,1,0,0,1
7,1,5,1,216,112,24,0,0,0,1,0,3
7,1,5,1,4,1,1,0,0,0,1,0,3
7,1,5,1,48,24,17,2,0,0,1,0,3
7,1,5,1,129,56,24,1,0,0,1,1,2
7,1,5,1,32,23,14,3,1,0,0,0,1
7,1,5,1,9,7,4,0,1,0,0,0,1
7,1,5,1,38,18,35,14,1,0,0,0,1
99,76,27,6,179,85,39,11,0,0,4,1,3
99,76,27,6,179,85,39,11,0,0,4,1,3
99,76,27,6,70,49,18,8,0,0,1,0,3
99,76,27,6,56,7,40,6,0,0,2,0,3
99,76,27,6,56,7,40,6,0,0,2,0,3
99,76,27,6,243,135,49,22,0,0,1,1,2
99,76,27,6,31,9,21,1,0,0,1,0,3
99,76,27,6,179,85,39,11,0,0,4,1,2
99,76,27,6,19,11,22,11,0,0,1,0,3
